"title","author","author_company","repo","number","closed","created_at","closed_at","updated_at","labels","assignees"
"Accessibility: screen reader skips product description section for new accounts","novak_petra","grot_plushies","grot-plushies/frontend","1999","true","1765813744645","1766126798106","1766126798106","[""bug"",""area/navigation"",""effort/medium"",""priority/low""]","[""qa_engineer""]"
"Add product quick-view modal from search results","chen_wei","grot_plushies","grot-plushies/frontend","1653","true","1765782677070","1767569911171","1767569911171","[""feature-request"",""area/accessibility"",""effort/small"",""priority/medium""]","[""platform_eng""]"
"Gift card balance not reflecting after purchase","cohen_dan","grot_plushies","grot-plushies/frontend","1523","true","1765770242277","1765965752060","1765965752060","[""customer-support"",""area/checkout-flow"",""effort/medium"",""priority/low""]","[""ux_designer""]"
"Cart total miscalculated when mixing percentage and fixed discounts","campbell_nina","grot_plushies","grot-plushies/cart-service","1304","false","1765761414609","","1766962102483","[""bug"",""area/session"",""area/webhooks"",""area/inventory-sync"",""effort/small"",""priority/low""]","[]"
"Support multi-currency cart with real-time conversion","petrov_ivan","grot_plushies","grot-plushies/cart-service","1516","false","1765751994899","","1766095650999","[""feature-request"",""area/shipping-calc"",""effort/medium"",""priority/high""]","[]"
"Implement real-time inventory reservation on add-to-cart in production","berg_katrin","grot_plushies","grot-plushies/cart-service","1945","false","1765677196823","","1766362381499","[""feature-request"",""area/validation"",""effort/small"",""priority/medium""]","[]"
"Implement barcode/QR code generation for product labels on staging","hall_morgan","grot_plushies","grot-plushies/product-catalog-service","1977","false","1765643617480","","1765872166920","[""feature-request"",""area/caching"",""effort/small"",""priority/medium""]","[]"
"User reports items missing from saved cart after update in production","mitchell_quinn","grot_plushies","grot-plushies/frontend","1433","false","1765636379705","","1766337117389","[""customer-support"",""area/i18n"",""effort/medium"",""priority/low""]","[]"
"Implement product versioning for audit trail compliance since v2.4 upgrade","martinez_sofia","grot_plushies","grot-plushies/product-catalog-service","1777","false","1765554184777","","1766188588430","[""feature-request"",""area/search-index"",""effort/large"",""priority/low""]","[]"
"Accessibility: screen reader skips product description section under high load","ali_omar","grot_plushies","grot-plushies/frontend","1801","true","1765515820795","1766700328144","1766700328144","[""bug"",""area/images"",""effort/medium"",""priority/medium""]","[""infra_lead""]"
"Settlement report missing transactions from timezone boundary","diaz_carlos","grot_plushies","grot-plushies/payment-service","1842","false","1765512921679","","1766065481589","[""bug"",""area/stripe"",""area/webhooks"",""effort/medium"",""priority/high""]","[""product_mgr""]"
"Inventory count goes negative when concurrent orders exceed stock (regression)","ivanova_olga","grot_plushies","grot-plushies/product-catalog-service","1312","false","1765488721141","","1766559821601","[""bug"",""area/api"",""effort/medium"",""priority/medium""]","[]"
"Fraud detection false positive blocking legitimate high-value orders","reed_jordan","grot_plushies","grot-plushies/payment-service","1540","false","1765482826267","","1766457625195","[""bug"",""area/retry-logic"",""effort/medium"",""priority/low""]","[""data_eng"",""infra_lead""]"
"Webhook event replay creates duplicate refund transactions for new accounts","klein_max","grot_plushies","grot-plushies/payment-service","1550","false","1765475754229","","1765824247857","[""bug"",""area/stripe"",""effort/small"",""priority/low""]","[]"
"Address autocomplete suggestions extend beyond viewport on mobile","klein_max","grot_plushies","grot-plushies/frontend","1255","false","1765451256183","","1765650867621","[""bug"",""area/search"",""effort/small"",""priority/medium""]","[]"
"User reports items missing from saved cart after update","jones_terry","grot_plushies","grot-plushies/frontend","1728","false","1765423629135","","1765437482111","[""customer-support"",""area/seo"",""area/accessibility"",""effort/small"",""priority/critical""]","[]"
"Add support for subscription-based recurring cart items in production","chen_wei","grot_plushies","grot-plushies/cart-service","1811","false","1765418335064","","1765435296536","[""feature-request"",""area/validation"",""effort/small"",""priority/medium""]","[""platform_eng"",""sre_oncall""]"
"Payment timeout increases to 30s during peak hours causing cart drops in production","andersson_emma","grot_plushies","grot-plushies/payment-service","1599","false","1765399844276","","1766098904308","[""bug"",""area/webhooks"",""area/pci-compliance"",""effort/small"",""priority/medium""]","[""ux_designer""]"
"Product metadata fields lost when switching between draft and published in production","baker_tom","grot_plushies","grot-plushies/product-catalog-service","1164","false","1765398359736","","1766365908906","[""bug"",""area/inventory"",""effort/medium"",""priority/medium""]","[""data_eng""]"
"Customer charged but order not confirmed in system","reed_jordan","grot_plushies","grot-plushies/payment-service","1401","false","1765384181182","","1766311434296","[""customer-support"",""area/fraud-detection"",""area/currency"",""effort/small"",""priority/low""]","[""ux_designer""]"
"Tax calculation returns incorrect amount for Canadian provinces since v2.4 upgrade","park_joon","grot_plushies","grot-plushies/cart-service","1178","false","1765376946605","","1766219928438","[""bug"",""area/session"",""area/webhooks"",""effort/medium"",""priority/medium""]","[]"
"Search index out of sync after product soft-delete and restore","bennett_james","grot_plushies","grot-plushies/product-catalog-service","1367","true","1765316094253","1765458989007","1765458989007","[""bug"",""area/search-index"",""effort/small"",""priority/medium""]","[""platform_eng""]"
"Checkout button unresponsive on Safari when cart has more than 10 items","martin_luke","grot_plushies","grot-plushies/frontend","1351","false","1765285617366","","1766059182080","[""bug"",""area/ui"",""area/checkout-flow"",""area/navigation"",""effort/small"",""priority/medium""]","[]"
"Implement loyalty points redemption in cart under high load","bauer_lukas","grot_plushies","grot-plushies/cart-service","1099","false","1765278932632","","1765560358310","[""feature-request"",""area/pricing"",""area/webhooks"",""effort/small"",""priority/medium""]","[]"
"Support local payment methods per country (iDEAL, SEPA, etc.)","cruz_maria","grot_plushies","grot-plushies/payment-service","1814","false","1765272588182","","1765388123010","[""feature-request"",""area/fraud-detection"",""area/invoicing"",""area/currency"",""effort/small"",""priority/high""]","[""sre_oncall""]"
"3D Secure challenge window blocked by popup blocker on mobile for new accounts","johnson_kim","grot_plushies","grot-plushies/payment-service","1267","false","1765172924005","","1765457834371","[""bug"",""area/invoicing"",""area/tax-calc"",""area/currency"",""effort/medium"",""priority/low""]","[]"
"Add keyboard shortcuts for power users in admin panel for new accounts","ortiz_diego","grot_plushies","grot-plushies/frontend","1727","false","1765155823146","","1765416619317","[""feature-request"",""area/i18n"",""area/mobile"",""effort/medium"",""priority/high""]","[""ux_designer""]"
"Refund endpoint returns success but charge is not reversed (regression)","jensen_lars","grot_plushies","grot-plushies/payment-service","1052","false","1765085544890","","1766060569739","[""bug"",""area/webhooks"",""effort/large"",""priority/low""]","[]"
"Add support for subscription-based recurring cart items","davis_riley","grot_plushies","grot-plushies/cart-service","1127","false","1765057043432","","1766172301935","[""feature-request"",""area/webhooks"",""effort/large"",""priority/high""]","[]"
"Cart API returns 500 when product has null price field in production","kato_ren","grot_plushies","grot-plushies/cart-service","1086","false","1765022665995","","1765205109846","[""bug"",""area/pricing"",""area/webhooks"",""area/api"",""effort/medium"",""priority/medium""]","[]"
"Newsletter signup form submits twice on double-click (regression)","blake_chris","grot_plushies","grot-plushies/frontend","1343","false","1765014142366","","1765385447633","[""bug"",""area/images"",""effort/medium"",""priority/low""]","[""ops_admin""]"
"User stuck on loading screen after PayPal redirect intermittently","park_joon","grot_plushies","grot-plushies/frontend","1716","false","1764965890662","","1765518523052","[""customer-support"",""area/checkout-flow"",""area/search"",""effort/small"",""priority/low""]","[]"
"Implement payment splitting for marketplace vendors on staging","rodriguez_ines","grot_plushies","grot-plushies/payment-service","1479","false","1764953132401","","1765011867985","[""feature-request"",""area/invoicing"",""area/pci-compliance"",""effort/medium"",""priority/high""]","[]"
"Add estimated delivery date to cart summary on staging","petrov_ivan","grot_plushies","grot-plushies/frontend","1187","false","1764901520358","","1765694094666","[""feature-request"",""area/auth"",""effort/small"",""priority/critical""]","[]"
"Product image upload fails silently for files over 5MB after recent deploy","moore_ash","grot_plushies","grot-plushies/product-catalog-service","1427","false","1764888267699","","1766053138223","[""bug"",""area/pricing"",""area/search-index"",""effort/medium"",""priority/medium""]","[]"
"Elasticsearch reindex job fails partway leaving inconsistent search results in production","clark_mia","grot_plushies","grot-plushies/product-catalog-service","1084","false","1764846530823","","1765768042701","[""bug"",""area/reviews"",""area/import-export"",""effort/small"",""priority/low""]","[]"
